id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1285158760529358848,1285158760529358848,1595240700000,2020-07-20,17:25:00,SE Asia Standard Time,1243804423001763841,nusawartainfo,NUSAWARTA,,"Jumlah Kasus Covid-19 di RI Lampaui China, Ketidakmampuan Pemerintah Kian Kelihatan
 https://www.nusawarta.info/2020/07/jumlah-kasus-covid-19-di-ri-lampaui.html …",[],['https://www.nusawarta.info/2020/07/jumlah-kasus-covid-19-di-ri-lampaui.html'],[],0,1,2,[],[],https://twitter.com/nusawartainfo/status/1285158760529358848,False,,0,,,,,,,"[{'user_id': '1243804423001763841', 'username': 'nusawartainfo'}]",,,,
1285158732683501569,1285158732683501569,1595240693000,2020-07-20,17:24:53,SE Asia Standard Time,871681970,rbarwanda,Rwanda Broadcasting Agency (RBA),,"Umuvugizi wa Polisi, CP John Bosco Kabera avuze ko n'ubwo hari intambwe yatewe mu kubahiriza amabwiriza yo kwirinda #COVID19, hari abatabyumva.

#RBAAmakuru pic.twitter.com/Sn285ajX02",[],[],[],2,7,57,"['#covid19', '#rbaamakuru']",[],https://twitter.com/rbarwanda/status/1285158732683501569,False,,1,,,,,,,"[{'user_id': '871681970', 'username': 'rbarwanda'}]",,,,
1285158701049851905,1285158701049851905,1595240686000,2020-07-20,17:24:46,SE Asia Standard Time,871911681944956932,bpjt_info,Info BPJT,,"Selamat sore #SobatBPJT - Kementerian PUPR terus berupaya untuk meningkatkan layanan infrastruktur jalan dan jembatan, baik jalan tol maupun jalan nasional untuk mendukung jalur logistik dalam rangka pemulihan ekonomi nasional akibat Pandemi COVID-19  pic.twitter.com/MVXevkcsbK",[],[],['https://pbs.twimg.com/media/EdXNBVLUMAEKHjh.jpg'],1,4,0,['#sobatbpjt'],[],https://twitter.com/bpjt_info/status/1285158701049851905,False,,0,,,,,,,"[{'user_id': '871911681944956932', 'username': 'bpjt_info'}]",,,,
1285158680028016641,1284791336424534016,1595240681000,2020-07-20,17:24:41,SE Asia Standard Time,976001124,9571tyong,ㅇㅌㅇ,,yok bisa yok. lanjutkan. semangat pejuang covid19😭💪🏻,"['jatimpemprov', 'khofifahip', 'emildardak', 'dinkesjatim', 'kemenkesri']",[],[],0,0,0,[],[],https://twitter.com/9571tyong/status/1285158680028016641,False,,0,,,,,,,"[{'user_id': '976001124', 'username': '9571tyong'}, {'user_id': '771337601269714944', 'username': 'JatimPemprov'}, {'user_id': '253418739', 'username': 'KhofifahIP'}, {'user_id': '407183118', 'username': 'EmilDardak'}, {'user_id': '338755253', 'username': 'dinkesjatim'}, {'user_id': '161236190', 'username': 'KemenkesRI'}]",,,,
1285158555008421888,1285155603900317697,1595240651000,2020-07-20,17:24:11,SE Asia Standard Time,387095952,rizky_kusumo7,Pacar Merah,,"Gw sih liat pendapat @duniamanji dan Jerink yang percaya Covid-19 konspirasi global, yaa santuy2 aja, bisa jadi memang benar

Tapi upaya untuk menegasikan peran media saat masa2 kali ini, jelas meresahkan sih

Emang lu mau percaya siapa? Buzzer? Wkw",['duniamanji'],[],[],0,0,0,[],[],https://twitter.com/Rizky_kusumo7/status/1285158555008421888,False,,0,,,,,,,"[{'user_id': '387095952', 'username': 'Rizky_kusumo7'}, {'user_id': '83040021', 'username': 'duniamanji'}]",,,,
1285158522942918657,1285158522942918657,1595240643000,2020-07-20,17:24:03,SE Asia Standard Time,1222386464492703744,nci4nkri,Nasionalis Cyber Indonesia,,"Pimpin Tim Pemulihan Ekonomi Nasional dan Penanganan Covid-19, Menteri BUMN @erickthohir akan bersinergi dengan kementerian & lembaga lain, mengorkestrasi kerja agar program penanganan pandemi & pemulihan ekonomi berjalan optimal.
#Jokowi
#IndonesiaMaju https://kerjha.com/erick-thohir-gagal-atau-berhasil-kita-yakin-berhasil/ …",['erickthohir'],['https://kerjha.com/erick-thohir-gagal-atau-berhasil-kita-yakin-berhasil/'],[],0,0,0,"['#jokowi', '#indonesiamaju']",[],https://twitter.com/NCI4NKRI/status/1285158522942918657,False,,0,,,,,,,"[{'user_id': '1222386464492703744', 'username': 'NCI4NKRI'}, {'user_id': '43088704', 'username': 'erickthohir'}]",,,,
1285158513078083584,1285158513078083584,1595240641000,2020-07-20,17:24:01,SE Asia Standard Time,3158354773,nawacitamedia,Nawacita.co,,Jokowi Bentuk Tim Penanganan Covid-19 dan Pemulihan Ekonomi Nasional  https://nawacita.co/index.php/2020/07/20/jokowi-bentuk-tim-penanganan-covid-19-dan-pemulihan-ekonomi-nasional/ …,[],['https://nawacita.co/index.php/2020/07/20/jokowi-bentuk-tim-penanganan-covid-19-dan-pemulihan-ekonomi-nasional/'],[],0,0,0,[],[],https://twitter.com/nawacitamedia/status/1285158513078083584,False,,0,,,,,,,"[{'user_id': '3158354773', 'username': 'nawacitamedia'}]",,,,
1285158506568404992,1285152609683165184,1595240639000,2020-07-20,17:23:59,SE Asia Standard Time,26925461,arnold5508,Arnold Mamesah MA,,Perlu terobosan dan keputusan radikal dan brutal dari Presiden @jokowi agar keluar dari belenggu pembatasan yang berdampak pada tekanan perekonomian dan timbulkan depresi pada masyarakat - dampak multidimensi Pandemi COVID-19  pic.twitter.com/3lBMgaLQze,"['setkabgoid', 'jokowi']",[],['https://pbs.twimg.com/media/EdXM1X_U4AAMACB.png'],0,0,2,[],[],https://twitter.com/arnold5508/status/1285158506568404992,False,,0,,,,,,,"[{'user_id': '26925461', 'username': 'arnold5508'}, {'user_id': '260686783', 'username': 'setkabgoid'}, {'user_id': '366987179', 'username': 'jokowi'}]",,,,
1285158505129947136,1285158505129947136,1595240639000,2020-07-20,17:23:59,SE Asia Standard Time,731393598797701125,nawacit4,nawacita,,Jokowi Bentuk Tim Penanganan Covid-19 dan Pemulihan Ekonomi Nasional  https://nawacita.co/index.php/2020/07/20/jokowi-bentuk-tim-penanganan-covid-19-dan-pemulihan-ekonomi-nasional/ …,[],['https://nawacita.co/index.php/2020/07/20/jokowi-bentuk-tim-penanganan-covid-19-dan-pemulihan-ekonomi-nasional/'],[],0,0,0,[],[],https://twitter.com/NAWACIT4/status/1285158505129947136,False,,0,,,,,,,"[{'user_id': '731393598797701125', 'username': 'NAWACIT4'}]",,,,
1285158440390873092,1285158436867637251,1595240623000,2020-07-20,17:23:43,SE Asia Standard Time,1085956684575621120,lazismumesir,LazismuMesir,,"dan penyerahan bantuan tersebut juga disaksikan oleh ketua Muhammadiyah Mesir Umair Fahmiddin, Lc, Dipl. Bantuan ini diharapkan dapat membantu mahasiswa Indonesia dalam penanggulangan covid 19.",[],[],[],1,0,0,[],[],https://twitter.com/LazismuMesir/status/1285158440390873092,False,,0,,,,,,,"[{'user_id': '1085956684575621120', 'username': 'LazismuMesir'}]",,,,
